"material";"cost";"date_import";"created_at";"updated_at"
"S474F71088";"1.74";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F711071";"1.01";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F711072";"2.08";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F711074";"3.78";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F711101";"1.6";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F711102";"1.79";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F711103";"1.18";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F711104";"1.55";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F711105";"4.06";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F711106";"3.77";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F711901";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7124401";"1.6";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7126301R66NA";"1.69";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7126301R66SG";"1.99";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7126302R66NA";"2.11";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7126302R66SG";"2.42";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7126305R66NA";"2.13";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7126305R66SG";"2.45";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7126306R66NA";"2.62";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7126306R66SG";"2.94";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7126308R66NA";"2.7";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7126308R66SG";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7126317R66NA";"6.91";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7126317R66SG";"7.32";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7126321R66NA";"4.52";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7126321R66SG";"4.91";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F71264NA";"0.68";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F71264SG";"0.97";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7129701NA";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7129701SG";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7142";"0.66";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7143N";"0.79";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F72551";"1.71";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F72552";"0.23";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7261";"1.09";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7262";"1.03";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7266";"0.92";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7273";"0.85";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7347FP";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7421";"0.89";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7456";"1.13";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7520CO";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7551";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F75581";"1.23";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7685BL1";"5.18";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7685BL2";"5.15";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7685BL3";"5.9";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7685BL4";"6.12";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F77361";"0.33";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F77362";"0.33";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F77362GV";"0.36";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7746";"0.78";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7746CO";"0.45";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7747";"0.64";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7752";"0.61";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7752N";"0.65";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7779";"0.71";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7786";"0.81";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7786CO";"0.42";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F77901V";"1.1";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7792";"0.66";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7810";"2.76";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F78141";"2.8";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F78143";"1.06";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F781445";"1";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F781467";"0.92";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7841";"1.16";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F78443";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7845BLU14";"0.26";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F78501";"1.08";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F78502";"0.83";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F78511";"0.91";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F78512";"0.97";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F787523";"2.34";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F787701A";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F787701NA";"0.6";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F787702A";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F787702NA";"0.96";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7892";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F789246";"2.27";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790201NA";"0.62";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790201SG";"0.98";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790202NA";"1.53";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790202SG";"1.99";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790203NA";"2.04";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790203SG";"2.55";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790204NA";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790204SG";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790207NA";"0.86";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790207SG";"1.24";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790208NA";"2.23";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790208SG";"2.82";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790301NA";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790301SG";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790302NA";"2.46";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790302SG";"3.06";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790305NA";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790305SG";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790310NA";"1.32";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790310SG";"1.82";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790313NA";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790313SG";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790314NA";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790314SG";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790319NA";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790319SG";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790320NA";"2.84";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790320SG";"3.34";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790321NA";"4.09";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790321SG";"4.65";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790324NA";"3.84";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790324SG";"4.38";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790325NA";"5.47";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790325SG";"6.1";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790327NA";"5.26";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F790327SG";"5.82";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7924";"0.83";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F793601NA";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F793601SG";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F793602NA";"2.82";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F793602SG";"3.17";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F793603NA";"4.89";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F793603SG";"5.3";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F793607NA";"3.91";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F793607SG";"4.28";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F793611NA";"1.43";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F793611SG";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F794601NA";"3.1";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F794601SG";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F794602NA";"4.37";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F794602SG";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F795489";"1.62";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7989CORD";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7989CV";"0.71";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7989CV90";"0.8";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7989STE";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7990";"1.23";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7990CAV";"0.46";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7990CAV1";"0.54";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474F7990CAV2";"0.61";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474LSC5POS4";"1.44";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MCI042";"5.37";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MCI043";"0.65";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MCI2031";"0.19";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MCI8151";"0.15";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MCI8152";"0.26";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MCI8153";"1.99";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MCO6521A";"1.11";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MCO6521NA";"1.11";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MCO991";"1.54";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MCO991C90";"1.97";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MCO991C90CV";"0.72";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MCO992C90";"1.29";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MCO992C90D";"0.01";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MCO993C90";"1.81";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MCO993CSTE";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MFO192SM200";"1722.46";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN0242D";"0.01";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN0524";"2.67";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN147321";"1.1";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN147321D";"0.01";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN147322";"0.85";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN147323";"2.55";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN147324";"0.47";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN147326";"0.96";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN147326NM";"0.95";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN14732CO";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN14734";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN147341";"0.89";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN147341NM";"0.91";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN147342";"1.87";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN147343";"1.14";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN147343NM";"0.99";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN147344";"1.64";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN147344SG";"1.4";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN147345";"0.71";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN206";"0.44";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN306";"0.6";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN41";"0.81";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MIN61";"1.33";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S474MUG40910CO";"0.01";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S475COA753D";"0.01";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S475SLI006";"0.48";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S475SLI011";"0.87";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S475SLI050";"0.41";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S475SLI055";"0.5";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S475SLI059";"0.26";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S475SLI062D";"0.01";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S475SLI080D";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S475SLI100D";"0.01";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S475SLI108D";"0.01";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S475SLI130";"1.02";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S475SLI140";"3.37";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S475SLI230D";"0.01";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S475SLI512";"0.19";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S475SLI514D";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S475SLI752ND";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478CB148142";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478COA080";"4.99";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478COA7622";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478COA76220";"0.14";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478COA785D";"0.01";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478F61021";"0.36";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478F61077";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478F6794";"0.46";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478F6826";"0.5";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478F682602";"0.63";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478F682602BB";"0.67";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478F682604";"1.34";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478F6871";"0.45";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478F6881";"0.3";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478F6896D";"0.01";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478F6947";"0.3";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478F6962";"0.38";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478F6962R";"0.37";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478F6975";"0.99";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478F71024";"1.4";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478MCI530";"0.27";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478MCI530NM";"0.17";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478MCI530NUM28";"0.17";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478MCI87505";"0.17";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478MCO414";"0.46";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478MCO427";"0.99";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478MCO427D";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478MCO992";"0.68";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478RGA060";"8.13";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478RGB1694";"1.38";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478RGB421D";"0.01";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478RGB421MB";"1.9";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478RGB792F";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478RGB792FD";"0.01";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478RGC170";"13.86";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478TRS054";"1.56";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478TRS217";"3.8";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478UNI751S";"1.03";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S478UNI756S";"1.03";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S540COA7901";"0.86";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S550EN22110145N";"0.2";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S550EN221101545N";"0.17";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S550EN2211016NM";"0.26";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S550EN221102545N";"0.22";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S550EN2211060NM";"0.46";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S550EN22110645N";"0.48";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S550EN2211066NM";"0.41";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S550EN2211068NM";"0.59";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S550UNI38423NM";"3.24";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S550UNI38713NM";"12.34";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S550UNI744NM";"0.36";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S550UNI750NM";"0.68";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S600NAVCN05007NM";"1.11";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S600NAVCN05010NM";"1.11";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S600NAVCN05016NM";"1.11";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S600NAVCN05020NM";"1.11";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S600NAVCN050O3NM";"1.11";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COR015";"5.95";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COR016FS";"12.61";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COR025";"5.95";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COR095";"8.35";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COR095N";"6.98";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COR185N";"6.28";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COS0015";"8.12";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COS035NS";"8.64";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COS0507";"8.56";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COS050A";"6.7";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COS050NS";"7";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COS071";"6.41";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COS072FT";"6.29";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COS095NS";"7.08";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COS095TNT";"6.95";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COS096NS";"7.99";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COS120NS";"0";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COS123FT";"5.86";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COS124";"6.56";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COS124NS";"6.38";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COS154";"7.39";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
"S640COS155";"9.35";"2021-09-01";"2021-09-01 13:06:53";"2021-09-01 13:06:53"
